id,meal_name,photo,description,time,low_calorie,vegetarian,pescatarian,vegan,halal,spicy,easy_prep,easy_cleanup
659,Amoxicillin,http://dummyimage.com/163x100.png/cc0000/ffffff,"Extirpation of Matter from Bilateral Breast, Open Approach",7,false,true,false,false,true,false,true,false
660,"Arnica, Bellis, Chamomilla, Mag phos, Symphytum, Acacia gum, lactose, magnesium stearate, corn starch, sucrose",http://dummyimage.com/128x100.png/5fa2dd/ffffff,"Bypass L Popl Art to Foot Art with Autol Art, Open Approach",1,true,true,false,true,true,true,false,false
661,Imipramine Hydrochloride,http://dummyimage.com/125x100.png/cc0000/ffffff,Visual Motor Integration Assessment using Computer,4,false,true,true,false,false,false,false,false
662,peginterferon alfa-2b,http://dummyimage.com/153x100.png/5fa2dd/ffffff,"Bypass Innom Art to L Up Leg Art w Autol Art, Open",28,true,true,false,false,false,false,false,false
663,Tranexamic Acid,http://dummyimage.com/124x100.png/ff4444/ffffff,"Revision of Other Device in Respiratory Tract, Perc Approach",22,true,true,true,true,true,true,true,false
664,diltiazem hydrochloride,http://dummyimage.com/118x100.png/cc0000/ffffff,"Extirpation of Matter from Gallbladder, Perc Endo Approach",1,false,false,false,false,false,true,false,true
665,carfilzomib,http://dummyimage.com/191x100.png/cc0000/ffffff,"Excision of Left Elbow Region, Open Approach",19,false,true,true,true,false,false,true,true
666,Prednisone,http://dummyimage.com/215x100.png/dddddd/000000,"Supplement Left Middle Ear with Synth Sub, Open Approach",14,true,true,false,false,true,true,true,false
667,Imipramine Hydrochloride,http://dummyimage.com/204x100.png/ff4444/ffffff,"Remove Autol Sub from Epididymis/Sperm Cord, Perc Endo",27,true,true,true,false,true,true,false,true
668,methylphenidate hydrochloride,http://dummyimage.com/188x100.png/dddddd/000000,"Drainage of Vagina with Drainage Device, Endo",24,true,false,false,false,true,false,false,false
669,Hydrochlorothiazide,http://dummyimage.com/119x100.png/5fa2dd/ffffff,"Destruction of Right Tunica Vaginalis, Open Approach",12,true,false,true,false,true,false,false,false
670,ifosfamide,http://dummyimage.com/160x100.png/cc0000/ffffff,Removal of Bandage on Left Hand,19,false,false,true,true,false,false,false,false
671,Iohexol,http://dummyimage.com/174x100.png/5fa2dd/ffffff,"Drainage of Right Hand Vein, Percutaneous Approach, Diagn",20,false,false,false,false,false,false,true,false
672,Kali aceticum comp 6 Special Order,http://dummyimage.com/102x100.png/5fa2dd/ffffff,"Introduction of Radioact Subst into Resp Tract, Via Opening",1,false,true,true,false,false,true,true,false
673,Atenolol,http://dummyimage.com/156x100.png/ff4444/ffffff,LDR Brachytherapy of Sinuses using Palladium 103,6,false,true,false,false,true,false,false,true
674,cetirizine hydrochloride,http://dummyimage.com/171x100.png/cc0000/ffffff,"Bypass R Ventricle to Pulm Trunk w Autol Art, Perc Endo",10,false,false,false,false,true,false,false,false
675,Nystatin,http://dummyimage.com/125x100.png/ff4444/ffffff,"Bypass Upper Esophagus to Ileum, Open Approach",4,false,true,false,true,true,true,false,false
676,Simvastatin,http://dummyimage.com/199x100.png/dddddd/000000,"Insertion of Intralum Dev into L Subclav Art, Perc Approach",10,false,true,false,false,true,false,false,true
677,Ranitidine,http://dummyimage.com/223x100.png/cc0000/ffffff,"Extraction of R Knee Bursa/Lig, Perc Endo Approach",3,false,false,false,false,true,false,false,false
678,benztropine mesylate,http://dummyimage.com/101x100.png/5fa2dd/ffffff,"Introduce of Electrol/Water Bal into Fem Reprod, Via Opening",20,true,false,false,true,true,true,false,false
679,"OCTINOXATE, TITANIUM DIOXIDE, and ZINC OXIDE",http://dummyimage.com/217x100.png/dddddd/000000,"Drainage of Left Renal Vein with Drain Dev, Open Approach",20,true,false,false,false,false,false,false,true
680,Clindamycin Hydrochloride,http://dummyimage.com/236x100.png/cc0000/ffffff,"Excision of Right Elbow Region, Percutaneous Approach, Diagn",1,true,true,false,true,false,false,true,true
681,Penicillin V Potassium,http://dummyimage.com/215x100.png/dddddd/000000,"Replacement of R Lacrml Duct with Nonaut Sub, Open Approach",28,true,false,false,true,false,true,false,true
682,SODIUM MONOFLUOROPHOSPHATE,http://dummyimage.com/135x100.png/cc0000/ffffff,Plain Radiography of Inferior Vena Cava using Other Contrast,13,false,false,true,false,true,true,true,true
683,Benzalkonium chloride,http://dummyimage.com/167x100.png/cc0000/ffffff,"Bypass Cecum to Cecum with Nonaut Sub, Open Approach",29,false,false,false,false,false,true,false,false
684,SODIUM MONOFLUOROPHOSPHATE,http://dummyimage.com/195x100.png/ff4444/ffffff,"Occlusion of L Int Carotid with Extralum Dev, Open Approach",4,false,false,true,false,false,true,false,false
685,Simvastatin,http://dummyimage.com/146x100.png/cc0000/ffffff,"Excision of Left Lung, Open Approach",25,true,true,false,true,true,false,false,false
686,LEVOTHYROXINE SODIUM,http://dummyimage.com/117x100.png/dddddd/000000,"Revision of Int Fix in L Sternoclav Jt, Perc Endo Approach",7,false,true,false,false,true,false,true,false
687,nitric oxide,http://dummyimage.com/201x100.png/cc0000/ffffff,"Bypass Innom Art to L Extracran Art w Autol Vn, Open",18,false,true,true,true,true,true,true,true
688,Nadolol,http://dummyimage.com/201x100.png/dddddd/000000,Coord/Dexterity Trmt Neuro Low Back/LE w Assist Equip,21,false,true,true,true,false,false,false,true
689,levonorgestrel/ethinyl estradiol and ethinyl estradiol,http://dummyimage.com/157x100.png/ff4444/ffffff,"Release Right Lower Arm and Wrist Muscle, Perc Approach",5,true,false,true,true,true,true,false,false
690,desirudin,http://dummyimage.com/160x100.png/dddddd/000000,"Dilate R Com Iliac Art w Intralum Dev, Perc Endo",11,true,false,false,true,false,true,false,false
691,NALTREXONE HYDROCHLORIDE,http://dummyimage.com/142x100.png/cc0000/ffffff,"Insert Intralum Dev in R Ant Tib Art, Perc Endo",16,false,true,true,true,true,true,true,false
692,Melissa Chamomilla,http://dummyimage.com/246x100.png/dddddd/000000,Removal of Packing Material on Left Lower Extremity,3,true,true,true,true,true,false,true,true
693,"Methyl Salicylate, Capsaicin, Menthol and Lidocaine Hydrochloride",http://dummyimage.com/210x100.png/ff4444/ffffff,"Resection of Right Humeral Shaft, Open Approach",3,true,false,true,true,false,true,false,false
694,Povidone-Iodine Sponge,http://dummyimage.com/114x100.png/cc0000/ffffff,ROM & Jt Mobility Trmt Integu Low Back/LE w Assist Equip,3,false,false,false,true,true,true,true,false
695,Dextrose Monohydrate,http://dummyimage.com/235x100.png/dddddd/000000,"Dilate Inf Mesent Art, Bifurc, w 3 Drug-elut, Open",4,true,false,true,true,false,true,false,false
696,Dextromethorphan,http://dummyimage.com/101x100.png/5fa2dd/ffffff,"Dilate R Verteb Art, Bifurc, w 4+ Intralum Dev, Perc Endo",21,false,true,true,false,true,true,false,false
697,Famotidine,http://dummyimage.com/248x100.png/5fa2dd/ffffff,Ultrasonography of Prostate and Seminal Vesicles,28,true,false,true,true,true,false,true,true
698,ASPERGILLUS FUMIGATUS,http://dummyimage.com/204x100.png/ff4444/ffffff,"Measurement of Respiratory Rate, Via Opening",28,false,false,true,true,true,true,false,true
699,"Adonis vernalis, Strophanthus hispidus, ATP, Cactus grandiflorus, Convallaria majalis, Cor suis,",http://dummyimage.com/249x100.png/dddddd/000000,"Insertion of Other Device into Left Lower Arm, Perc Approach",14,true,true,true,false,true,false,true,true
700,AGARICUS PHALLOIDES,http://dummyimage.com/233x100.png/dddddd/000000,Stereotactic Gamma Beam Radiosurgery of Neck Lymphatics,15,true,true,true,false,true,true,true,false
701,Anticoagulant Citrate Phosphate Dextrose (CPD) AND AS-5 Red Cell Preservative,http://dummyimage.com/199x100.png/5fa2dd/ffffff,"Insertion of Int Fix into R Glenoid Cav, Open Approach",12,false,true,true,true,true,true,true,false
702,"Octinoxate ,Meradimate",http://dummyimage.com/111x100.png/5fa2dd/ffffff,"Replacement of Sup Vena Cava with Synth Sub, Open Approach",10,false,true,false,false,true,true,false,false
703,TITANIUM DIOXIDE,http://dummyimage.com/246x100.png/dddddd/000000,"Bypass Low Esophag to Stomach with Autol Sub, Open Approach",8,false,false,false,false,false,true,true,false
704,"Fucus vesiculosus, Capsicum annuum, Nicotinamidum, Spongia Tosta, Arginine, Croton oil, Ornithine Pituitary, Thyroidinum, Tyrosine, Calcarea carbonica, Graphites, Kali carbonicum",http://dummyimage.com/107x100.png/ff4444/ffffff,"Supplement L Abd Muscle with Nonaut Sub, Perc Endo Approach",13,true,false,true,false,true,true,false,false
705,Aluminum Sesquichlorohydrate,http://dummyimage.com/103x100.png/cc0000/ffffff,"Extirpate matter from R Ext Auditory Canal, Extern",22,true,false,false,false,false,true,false,false
706,"Acetaminophen, Dextromethorphan HBr, Doxylamine succinate",http://dummyimage.com/163x100.png/5fa2dd/ffffff,"Replacement of Azygos Vein with Autol Sub, Open Approach",9,false,false,true,true,true,false,false,true
707,ACETYLCYSTEINE,http://dummyimage.com/192x100.png/ff4444/ffffff,"Occlusion of Cecum with Extraluminal Device, Open Approach",25,true,true,true,false,true,false,true,false
708,Sodium Fluoride,http://dummyimage.com/141x100.png/5fa2dd/ffffff,"Supplement R Fem Art with Autol Sub, Perc Approach",1,false,true,false,false,true,false,false,false
709,AZITHROMYCIN,http://dummyimage.com/139x100.png/5fa2dd/ffffff,Fluoroscopy of R Tracheobronc Tree using Oth Contrast,6,false,true,true,false,false,false,true,true
710,sildenafil citrate,http://dummyimage.com/191x100.png/5fa2dd/ffffff,"Dilate Intracran Art, Bifurc, w 2 Intralum Dev, Open",29,false,false,true,false,false,true,false,false
711,NITROGEN,http://dummyimage.com/188x100.png/dddddd/000000,"Insert Endobronch Valve in Lingula Bronc, Perc Endo",15,true,false,false,true,true,true,false,false
712,FOSINOPRIL Sodium,http://dummyimage.com/228x100.png/ff4444/ffffff,"Removal of Nonaut Sub from L Scapula, Perc Approach",4,false,true,false,false,true,true,false,false
713,methadone hydrochloride,http://dummyimage.com/122x100.png/cc0000/ffffff,"Extirpate of Matter from R Lacrimal Bone, Perc Endo Approach",6,false,true,true,false,false,false,false,true
714,Miconazole Nitrate,http://dummyimage.com/128x100.png/5fa2dd/ffffff,"Drainage of Left Abdomen Tendon, Perc Approach, Diagn",29,true,false,true,false,true,true,true,false
715,"Avobenzone, Homosalate, Octinoxate , Octisalate , Octocrylene , Oxybenzone",http://dummyimage.com/163x100.png/ff4444/ffffff,"Introduction of Nutritional into Bil/Panc Tract, Via Opening",28,true,false,false,false,false,false,false,false
716,White Ash,http://dummyimage.com/204x100.png/cc0000/ffffff,"Division of Lumbosacral Plexus, Percutaneous Approach",18,false,false,true,false,false,false,true,true
717,Metformin Hydrochloride,http://dummyimage.com/151x100.png/ff4444/ffffff,"Alteration of Left Buttock, Open Approach",26,true,true,true,true,false,true,false,true
718,Escitalopram Oxalate,http://dummyimage.com/250x100.png/dddddd/000000,"Excision of Left Elbow Region, Percutaneous Approach, Diagn",29,true,false,true,false,false,true,true,true
719,Sodium monofluorophosphate,http://dummyimage.com/127x100.png/cc0000/ffffff,"Excision of Right Thorax Muscle, Perc Approach, Diagn",19,true,true,false,false,false,false,false,false
720,"Apis Melifica, Berberis vulgaris, Nelleborus niger, Juniperus communis, Prunus spinosa, Strophanthus hispidus, Taraxacum offidcinale, Uva-Ursi,",http://dummyimage.com/189x100.png/dddddd/000000,"Revise Feeding Dev in Low Intest Tract, Perc Endo",6,false,true,true,true,true,false,false,false
721,"Octinoxate, Octisalate",http://dummyimage.com/149x100.png/5fa2dd/ffffff,"Removal of Drainage Device from Testis, Via Opening",14,true,false,true,false,false,false,false,false
722,Octisalate and Octinoxate,http://dummyimage.com/111x100.png/5fa2dd/ffffff,"Excision of Inferior Mesenteric Vein, Percutaneous Approach",30,false,false,false,false,false,false,true,true
723,Milrinone Lactate,http://dummyimage.com/242x100.png/ff4444/ffffff,"Bypass Bi Ureter to Cutan with Autol Sub, Open Approach",24,true,true,false,true,false,false,false,false
724,"Octinoxate, Octisalate, Oxybenzone",http://dummyimage.com/126x100.png/5fa2dd/ffffff,"Supplement Aortic Valve with Zooplastic, Perc Approach",1,false,true,false,true,true,false,true,false
725,Chlorpromazine Hydrochloride,http://dummyimage.com/210x100.png/dddddd/000000,"Insertion of Ext Fix into L Mandible, Perc Endo Approach",23,false,false,false,false,false,true,false,false
726,MORPHINE SULFATE,http://dummyimage.com/164x100.png/cc0000/ffffff,"Drainage of Left Knee Joint, Open Approach",1,true,true,true,false,true,false,true,true
727,DICYCLOMINE HYDROCHLORIDE,http://dummyimage.com/144x100.png/5fa2dd/ffffff,"Insertion of Infusion Device into Ileum, Perc Approach",10,false,false,true,true,true,false,false,true
728,ALCOHOL,http://dummyimage.com/162x100.png/cc0000/ffffff,"Removal of Intralum Dev from Up Art, Perc Endo Approach",9,true,true,true,false,false,false,true,false
729,Cetirizine Hydrochloride,http://dummyimage.com/211x100.png/cc0000/ffffff,Tomo Nucl Med Imag of Cerebrospinal Fluid using Indium 111,27,false,false,true,false,false,false,true,true
730,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,http://dummyimage.com/133x100.png/cc0000/ffffff,"Dilation of Aortic Valve, Open Approach",20,true,false,true,true,true,false,true,false
731,Zinc Oxide,http://dummyimage.com/243x100.png/cc0000/ffffff,Muscle Performance Assessment of Genitourinary System,7,false,false,false,true,false,false,false,false
732,"Zinc Oxide, Calamine",http://dummyimage.com/158x100.png/ff4444/ffffff,"Drainage of Right Kidney Pelvis, Perc Approach, Diagn",1,false,true,true,false,false,true,true,true
733,Titanium Dioxide,http://dummyimage.com/190x100.png/5fa2dd/ffffff,"Insertion of Infusion Dev into Low Back, Perc Endo Approach",24,true,true,false,true,true,true,false,true
734,Atenolol,http://dummyimage.com/127x100.png/5fa2dd/ffffff,Plain Radiography of Other Lower Arteries using Oth Contrast,15,true,true,false,true,false,false,false,false
735,"neomycin sulfate, polymyxin b sulfate and dexamethasone",http://dummyimage.com/135x100.png/5fa2dd/ffffff,"Division of Right Parietal Bone, Open Approach",19,false,true,true,true,false,false,false,true
736,Sodium Fluoride,http://dummyimage.com/150x100.png/ff4444/ffffff,"Dilation of Bilateral Ureters with Intraluminal Device, Endo",20,false,false,false,true,false,true,false,false
737,"Acetaminophen, Diphenhydramine HCL and Phenylephrine HCL",http://dummyimage.com/113x100.png/5fa2dd/ffffff,"Revision of Autol Sub in Low Intest Tract, Endo",18,true,false,true,false,true,true,true,false
738,Oxymetazoline HCl,http://dummyimage.com/203x100.png/cc0000/ffffff,"Destruction of Left Subclavian Vein, Open Approach",27,false,false,true,true,true,true,false,false
739,levofloxacin,http://dummyimage.com/125x100.png/5fa2dd/ffffff,"Introduction of Radioactive Substance into Male Reprod, Endo",3,true,false,false,true,false,false,false,true
740,Bayberry,http://dummyimage.com/151x100.png/ff4444/ffffff,"Dilate of Innom Art, Bifurc, with 2 Drug-elut, Open Approach",5,true,true,false,false,true,true,false,true
741,Cevimeline,http://dummyimage.com/211x100.png/5fa2dd/ffffff,"Destruction of Left Hip Muscle, Perc Endo Approach",6,false,false,true,false,true,false,false,false
742,carvedilol,http://dummyimage.com/169x100.png/cc0000/ffffff,"Dilate of Innom Art, Bifurc, with 4 Drug-elut, Open Approach",13,false,true,false,false,false,false,true,true
743,Phenylephrine,http://dummyimage.com/188x100.png/dddddd/000000,"Revision of Intralum Dev in Fallopian Tube, Extern Approach",15,false,false,true,false,true,true,false,true
744,amlodipine valsartan and hydrochlorothiazide,http://dummyimage.com/156x100.png/ff4444/ffffff,"Revision of Synthetic Substitute in Trachea, Via Opening",16,true,true,true,true,false,false,true,false
745,Sodium Chloride,http://dummyimage.com/209x100.png/5fa2dd/ffffff,"Drainage of Large Intestine with Drainage Device, Endo",13,true,false,false,false,true,false,true,false
746,Lidocaine,http://dummyimage.com/177x100.png/dddddd/000000,Beam Radiation of Kidney using Electrons,24,true,true,false,true,false,true,true,false
747,GLIPIZIDE,http://dummyimage.com/209x100.png/5fa2dd/ffffff,"Supplement R Verteb Art with Synth Sub, Perc Endo Approach",5,false,true,false,false,true,false,false,true
748,oxcarbazepine,http://dummyimage.com/149x100.png/cc0000/ffffff,"Dilate L Peroneal Art w Intralum Dev, Perc Endo",9,false,false,false,false,false,true,false,true
749,Acetaminophen,http://dummyimage.com/216x100.png/5fa2dd/ffffff,"Fluoroscopy of R Pelvic Vein using H Osm Contrast, Guidance",19,true,true,false,false,true,false,true,true
750,flumazenil,http://dummyimage.com/183x100.png/ff4444/ffffff,"Restrict R Up Extrem Lymph w Extralum Dev, Open",13,false,true,true,false,true,true,true,true
751,Ferrous Fumarate and Polysacchride Iron Vitamin Mineral Complex Supplement,http://dummyimage.com/249x100.png/ff4444/ffffff,"Destruction of Cul-de-sac, Percutaneous Endoscopic Approach",23,true,false,true,true,false,false,true,true
